,,VENTAS DIARIAS ,,,,,,,INTERACCIONES POR REDES ,,,,,,,,,,
FECHA,CANT/MONTO,WHATSAPP ,INSTAGRAM,FACEBOOK ,WEB ,TIENDA,TOTAL ,,,,WHATSAPP,INTAGRAM ,FACEBOOK ,,,,,,
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.515,40","S/.726,90","S/.1.242,30",,,CANT. VENTAS ,0,0,0,,,CANT. VENTAS ,0,0,0
16/06/2025,CANTIDAD ,0,0,0,4,5,9,,,TASA DE VENTA ,"0,00%",0%,0%,,,TASA DE VENTA ,"0,00%",0%,0%
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.1.737,31","S/.1.251,70","S/.2.989,01",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00"
17/06/2025,CANTIDAD ,0,0,0,1,10,11,,9-jun,CANT. CONTACTOS ,6,1,0,,25-jun,CANT. CONTACTOS ,23,3,1
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.969,00","S/.2.581,10","S/.3.550,10",,,CANT. VENTAS ,0,0,0,,,CANT. VENTAS ,0,0,0
18/06/2025,CANTIDAD ,0,0,0,1,5,6,,,TASA DE VENTA ,0%,0%,0%,,,TASA DE VENTA ,0%,0%,0%
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.84,00","S/.2.251,80","S/.2.335,80",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00"
19/06/2025,CANTIDAD ,0,0,0,0,10,10,,10-jun,CANT. CONTACTOS ,6,1,0,,26-jun,CANT. CONTACTOS ,52,0,0
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.0,00","S/.4.184,30","S/.4.184,30",,,CANT. VENTAS ,1,1,0,,,CANT. VENTAS ,0,0,0
20/06/2025,CANTIDAD ,0,0,0,3,6,9,,,TASA DE VENTA ,,,0%,,,TASA DE VENTA ,0%,0%,0%
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.937,91","S/.1.963,20","S/.2.901,11",,,MONTO TOTAL,"S/.204,00","S/.149,40","S/.0,00",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00"
21/06/2025,CANTIDAD ,0,0,0,0,6,6,,11-jun,CANT. CONTACTOS ,5,1,0,,27-jun,CANT. CONTACTOS ,44,2,0
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.0,00","S/.1.614,60","S/.1.614,60",,,CANT. VENTAS ,0,0,0,,,CANT. VENTAS ,0,0,0
22/06/2025,CANTIDAD ,0,0,0,0,5,5,,,TASA DE VENTA ,0%,0%,0%,,,TASA DE VENTA ,0%,0%,0%
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.0,00","S/.776,60","S/.776,60",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00"
23/06/2025,CANTIDAD ,0,0,0,1,5,6,,12-jun,CANT. CONTACTOS ,7,1,0,,28-jun,CANT. CONTACTOS ,42,2,0
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.59,90","S/.693,70","S/.753,60",,,CANT. VENTAS ,0,0,0,,,CANT. VENTAS ,0,0,0
24/06/2025,CANTIDAD ,0,0,0,1,6,7,,,TASA DE VENTA ,"0,00%",0%,0%,,,TASA DE VENTA ,"0,00%",0%,0%
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.570,00","S/.4.554,60","S/.5.124,60",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00"
25/06/2025,CANTIDAD ,0,0,0,0,10,10,,13-jun,CANT. CONTACTOS ,4,1,0,,29-jun,CANT. CONTACTOS ,111,1,0
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.0,00","S/.2.780,50","S/.2.780,50",,,CANT. VENTAS ,0,0,0,,,CANT. VENTAS ,0,0,0
26/06/2025,CANTIDAD ,0,0,0,1,5,6,,,TASA DE VENTA ,"0,00%",0%,0%,,,TASA DE VENTA ,0%,0%,0%
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.332,10","S/.1.954,70","S/.2.286,80",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00"
27/06/2025,CANTIDAD ,0,0,0,2,6,8,,14-jun,CANT. CONTACTOS ,5,1,0,,30-jun,CANT. CONTACTOS ,154,3,1
