,,VENTAS DIARIAS ,,,,,,,,INTERACCIONES POR REDES ,,,,,,,,,,
FECHA,CANT/MONTO,WHATSAPP ,INSTAGRAM,FACEBOOK ,SHOWROOM ,WEB ,TIENDA,TOTAL ,,,,WHATSAPP,INTAGRAM ,FACEBOOK ,,,,WHATSAPP,INTAGRAM ,FACEBOOK 
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.0,00","S/.0,00","S/.5.064,20","S/.5.064,20",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00"
15/03/2026,CANTIDAD ,0,0,0,0,0,6,6,,8-mar,CANT. CONTACTOS ,0,3,0,,23-mar,CANT. CONTACTOS ,10,2,0
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.0,00","S/.0,00","S/.1.850,50","S/.1.850,50",,,CANT. VENTAS ,0,0,0,,,CANT. VENTAS ,0,0,0
16/03/2026,CANTIDAD ,0,0,0,0,4,8,12,,,TASA DE VENTA ,"0,00%","0,00%",0%,,,TASA DE VENTA ,"0,00%",0%,0%
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.0,00","S/.878,20","S/.1.851,90","S/.2.730,10",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00"
17/03/2026,CANTIDAD ,0,0,0,0,3,8,11,,9-mar,CANT. CONTACTOS ,23,3,0,,24-mar,CANT. CONTACTOS ,8,0,0
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.0,00","S/.1.509,00","S/.2.288,90","S/.3.797,90",,,CANT. VENTAS ,0,0,0%,,,CANT. VENTAS ,1,0,0
18/03/2026,CANTIDAD ,0,1,0,1,1,6,9,,,TASA DE VENTA ,0,0%,0%,,,TASA DE VENTA ,,0%,0%
,MONTO ,"S/.0,00","S/.424,00","S/.0,00","S/.127,60","S/.321,60","S/.1.093,80","S/.1.967,00",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00",,,MONTO TOTAL,"S/.352,80","S/.0,00","S/.0,00"
19/03/2026,CANTIDAD ,3,1,0,1,0,6,11,,10-mar,CANT. CONTACTOS ,5,0,0,,25-mar,CANT. CONTACTOS ,6,0,0
,MONTO ,"S/.834,80","S/.268,00","S/.0,00","S/.306,60","S/.0,00","S/.2.854,60","S/.4.264,00",,,CANT. VENTAS ,3,0,0,,,CANT. VENTAS ,0,0,0
20/03/2026,CANTIDAD ,0,0,0,0,0,5,5,,,TASA DE VENTA ,,"0,00%",0%,,,TASA DE VENTA ,0%,0%,0%
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.0,00","S/.0,00","S/.1.392,30","S/.1.392,30",,,MONTO TOTAL,"S/.712,40","S/.0,00","S/.0,00",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00"
21/03/2026,CANTIDAD ,0,0,0,0,0,12,12,,11-mar,CANT. CONTACTOS ,16,4,0,,26-mar,CANT. CONTACTOS ,9,1,0
